TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%;Comment
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Customer;250000;85000;0;0;3;0;250000;100.0;1.004;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#DailyMarket;4092434000;2233600000;0;0;272169;558494000000;562586434000;0.727;69.173;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#FINWIRE;558912000;301815000;0;0;22096;46963000000;47521912000;1.176;10.311;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#TradeSource;30259970000;13003164000;0;0;2475859;1999831000000;2030090970000;1.491;505.081;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#WatchHistory;1632719000;794668000;0;0;104713;143504000000;145136719000;1.125;28.198;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#0;82739000;81830000;0;0;28;31000000;113739000;72.745;2.378;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#1;86057000;85321000;0;0;28;25000000;111057000;77.489;2.434;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#2;83847000;83122000;0;0;25;17000000;100847000;83.143;2.397;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#3;73423000;72736000;0;0;26;36000000;109423000;67.1;2.223;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#4;78155000;77552000;0;0;27;41000000;119155000;65.591;2.302;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#5;88739000;87994000;0;0;30;32000000;120739000;73.497;2.478;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#6;77315000;76511000;0;0;30;39000000;116315000;66.47;2.288;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#7;75571000;74750000;0;0;29;37000000;112571000;67.132;2.259;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#0;323608000;319243000;1;0;42;44000000;367608000;88.031;6.391;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#1;345265000;339967000;0;0;39;36000000;381265000;90.558;6.752;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#2;335461000;330251000;1;8000000;36;42000000;385461000;87.029;6.588;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#3;324579000;318970000;1;0;34;54000000;378579000;85.736;6.407;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#4;335058000;330090000;2;0;37;36000000;371058000;90.298;6.582;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#5;312786000;308406000;0;0;41;58000000;370786000;84.358;6.21;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#6;334870000;330005000;3;0;36;43000000;377870000;88.62;6.578;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#7;346877000;341432000;2;0;43;35000000;381877000;90.835;6.778;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#0;2876188000;2769610000;2;0;12709;1733000000;4609188000;62.401;48.913;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#1;2863352000;2751328000;7;0;11726;1697000000;4560352000;62.788;48.699;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#2;2821794000;2702030000;1;5000000;11014;1771000000;4597794000;61.373;48.006;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#3;2778267000;2665860000;0;0;10998;1819000000;4597267000;60.433;47.281;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#4;2793756000;2688407000;0;0;11034;1859000000;4652756000;60.045;47.539;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#5;2758070000;2653785000;0;0;10906;1870000000;4628070000;59.594;46.945;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#6;2671088000;2566997000;0;0;10612;1964000000;4635088000;57.628;45.496;
1669157356256;1;1;tpc-di;6000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#7;2634846000;2533053000;0;0;10217;1941000000;4575846000;57.582;44.892;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#ALL;378000;226000;0;0;8;0;378000;100.0;1.006;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#Account;365000;218000;0;0;8;0;365000;100.0;1.006;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.MergeUpdateBlackBox$MergeUpdateProducer#FINWIRE;20823000;12679000;0;0;124;28000000;48823000;42.65;1.347;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;88938000;57540000;0;0;1346;5000000;93938000;94.677;2.482;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;80738000;53322000;0;0;1346;5000000;85738000;94.168;2.345;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;27982000;15227000;0;0;67;0;27982000;100.0;1.466;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;67839000;60603000;0;0;1144;269000000;336839000;20.14;2.13;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;35879000;28469000;0;0;1204;281000000;316879000;11.323;1.598;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;24974000;17846000;1;0;1192;313000000;337974000;7.389;1.416;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;25618000;19111000;0;0;1175;312000000;337618000;7.588;1.427;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;22610000;16312000;0;0;1241;315000000;337610000;6.697;1.377;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;15924000;10155000;1;0;1218;322000000;337924000;4.712;1.265;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;31909000;26366000;1;0;1189;244000000;275909000;11.565;1.532;
1669157356256;1;1;tpc-di;6000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#7;18321000;12946000;0;0;1160;318000000;336321000;5.447;1.305;
1669157376402;1;1;tpc-di;12000.0;8;ALL#SCHEDULERS;37007222000;16632162000;0;0;2827879;4396650000000;4433657222000;0.835;384.733;
1669157376402;1;1;tpc-di;12000.0;8;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;3337402000;598407000;0;0;194793;36383000000;39720402000;8.402;35.606;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#0;6560466000;6404544000;2;0;13948;2052000000;8612466000;76.174;69.026;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#1;6386239000;6231819000;11;0;13710;2275000000;8661239000;73.734;67.22;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#2;6387683000;6225498000;3;0;12602;2357000000;8744683000;73.046;67.235;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#3;6425598000;6272523000;3;0;12502;2396000000;8821598000;72.839;67.628;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#4;6325074000;6177230000;3;0;12441;2489000000;8814074000;71.761;66.586;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#5;6290640000;6146258000;2;0;12275;2450000000;8740640000;71.97;66.229;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#6;6154261000;6008355000;2;0;12330;2527000000;8681261000;70.891;64.814;
1669157376402;1;1;tpc-di;12000.0;8;ALL#worker#7;6202616000;6057077000;1;0;12179;2563000000;8765616000;70.761;65.316;
1669157376402;1;1;tpc-di;12000.0;8;All#PausedThread;305671000;120714000;1;0;10822;9283000000;9588671000;3.188;4.17;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#ALL;197339000;165407000;0;0;871;51000000;248339000;79.464;3.046;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#BatchDate;669000;413000;0;0;2;0;669000;100.0;1.007;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#Customer;427000;222000;0;0;5;0;427000;100.0;1.004;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#DailyMarket;96781000;80965000;0;0;573;42000000;138781000;69.736;2.004;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#WatchHistory;85261000;74262000;0;0;291;9000000;94261000;90.452;1.884;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DbDumpUpdateScheduler#Prospect;451000;239000;0;0;6;182000000;182451000;0.247;1.005;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Date;116000;53000;0;0;0;0;116000;99.999;1.001;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#HR;112000;56000;0;0;0;0;112000;99.999;1.001;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Industry;38000;10000;0;0;0;0;38000;99.997;1.0;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#StatusType;959000;958000;0;0;0;0;959000;100.0;1.01;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TaxRate;100000;47000;0;0;0;0;100000;99.999;1.001;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Time;121000;71000;0;0;0;0;121000;99.999;1.001;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TradeType;32000;10000;0;0;0;0;32000;99.997;1.0;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Account;249000;92000;0;0;3;0;249000;100.0;1.003;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#BatchDate;320000;198000;0;0;6;1000000;1320000;24.242;1.003;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Customer;335000;139000;0;0;3;1000000;1335000;25.094;1.003;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#DailyMarket;4325252000;2375945000;0;0;274320;1086562000000;1090887252000;0.396;45.849;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#FINWIRE;531933000;286944000;0;0;21073;65595000000;66126933000;0.804;6.516;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#TradeSource;30433159000;13100647000;0;0;2427063;2988420000000;3018853159000;1.008;316.566;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#WatchHistory;1660816000;836043000;0;0;105319;255889000000;257549816000;0.645;18.221;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#0;180446000;179067000;1;0;30;18000000;198446000;90.93;2.871;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#1;158634000;157401000;1;0;28;16000000;174634000;90.838;2.645;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#2;167723000;166549000;0;0;31;23000000;190723000;87.941;2.739;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#3;169839000;168638000;1;0;31;15000000;184839000;91.885;2.761;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#4;157331000;156086000;0;0;34;30000000;187331000;83.986;2.631;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#5;167549000;166639000;1;0;26;18000000;185549000;90.299;2.737;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#6;166778000;165686000;0;0;32;22000000;188778000;88.346;2.729;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#7;175235000;173815000;0;0;32;17000000;192235000;91.157;2.817;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#0;385850000;380698000;0;0;40;39000000;424850000;90.82;5.001;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#1;393725000;389083000;0;0;38;32000000;425725000;92.483;5.083;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#2;395765000;391052000;1;0;42;56000000;451765000;87.604;5.104;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#3;399406000;394156000;1;0;37;34000000;433406000;92.155;5.141;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#4;381819000;376879000;1;0;38;31000000;412819000;92.491;4.959;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#5;380687000;375691000;0;0;38;40000000;420687000;90.492;4.947;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#6;392345000;387624000;0;0;37;38000000;430345000;91.17;5.068;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#7;396861000;391839000;0;0;39;34000000;430861000;92.109;5.115;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#0;5862964000;5721130000;0;0;12718;1770000000;7632964000;76.811;61.794;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#1;5774144000;5633064000;0;0;12382;1866000000;7640144000;75.576;60.873;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#2;5777745000;5628651000;0;0;11304;1902000000;7679745000;75.234;60.91;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#3;5823451000;5683444000;0;0;11196;1957000000;7780451000;74.847;61.384;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#4;5755485000;5620244000;1;0;11130;2035000000;7790485000;73.878;60.679;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#5;5711173000;5578806000;0;0;10991;2000000000;7711173000;74.064;60.22;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#6;5569410000;5435216000;0;0;11021;2070000000;7639410000;72.904;58.75;
1669157376402;1;1;tpc-di;12000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#7;5607640000;5473930000;0;0;10899;2112000000;7719640000;72.641;59.146;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#ALL;369000;290000;0;0;0;0;369000;100.0;1.004;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#Account;358000;282000;0;0;0;0;358000;100.0;1.004;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.MergeUpdateBlackBox$MergeUpdateProducer#FINWIRE;25527000;17299000;0;0;135;65000000;90527000;28.198;1.265;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;111706000;82868000;0;0;1151;55000000;166706000;67.008;2.158;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;103480000;78529000;0;0;1151;55000000;158480000;65.295;2.073;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;31765000;18743000;0;0;86;0;31765000;100.0;1.329;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;130867000;123340000;1;0;1160;225000000;355867000;36.774;2.357;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;59269000;51938000;10;0;1262;361000000;420269000;14.103;1.615;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;46140000;38997000;1;0;1225;376000000;422140000;10.93;1.478;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;32684000;26113000;1;0;1238;390000000;422684000;7.732;1.339;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;30197000;23854000;0;0;1239;393000000;423197000;7.135;1.313;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;30961000;24922000;1;0;1220;392000000;422961000;7.32;1.321;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;25453000;19611000;1;0;1240;397000000;422453000;6.025;1.264;
1669157376402;1;1;tpc-di;12000.0;8;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#7;22691000;17364000;1;0;1209;400000000;422691000;5.368;1.235;
1669157408826;1;1;tpc-di;24000.0;8;ALL#SCHEDULERS;50467383000;22130209000;310;0;2652927;7675679000000;7726146383000;0.653;304.618;
1669157408826;1;1;tpc-di;24000.0;8;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;5316570000;940597000;0;0;208444;59817000000;65133570000;8.163;32.985;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#0;12814454000;12602519000;3;0;15379;2452000000;15266454000;83.939;78.093;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#1;12573454000;12358848000;2;0;14880;2726000000;15299454000;82.182;76.643;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#2;12423286000;12199188000;9;3000000;13678;2852000000;15278286000;81.313;75.74;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#3;12401450000;12179288000;2;0;13873;2811000000;15212450000;81.522;75.609;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#4;12426391000;12215218000;2;0;13592;2924000000;15350391000;80.952;75.759;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#5;12506085000;12296384000;1;0;13347;2848000000;15354085000;81.451;76.238;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#6;12384712000;12178558000;5;2000000;13294;2941000000;15327712000;80.799;75.508;
1669157408826;1;1;tpc-di;24000.0;8;ALL#worker#7;12158793000;11957308000;3;0;13159;3128000000;15286793000;79.538;74.149;
1669157408826;1;1;tpc-di;24000.0;8;All#PausedThread;339452000;133855000;0;0;10466;16215000000;16554452000;2.051;3.042;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#ALL;286459000;255850000;0;0;795;41000000;327459000;87.479;2.723;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#BatchDate;478000;356000;0;0;1;0;478000;100.0;1.003;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#Customer;351000;267000;0;0;0;0;351000;100.0;1.002;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#DailyMarket;132276000;116535000;0;0;476;27000000;159276000;83.048;1.796;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.CDCUpdateProducer#WatchHistory;143419000;131865000;0;0;318;14000000;157419000;91.107;1.863;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DbDumpUpdateScheduler#Prospect;738000;245000;0;0;6;379000000;379738000;0.194;1.004;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Date;127000;62000;0;0;0;0;127000;99.999;1.001;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#HR;65000;35000;0;0;0;0;65000;99.998;1.0;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Industry;41000;10000;0;0;0;0;41000;99.998;1.0;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#StatusType;1341000;1300000;0;0;0;0;1341000;100.0;1.008;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TaxRate;89000;46000;0;0;0;0;89000;99.999;1.001;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Time;148000;77000;0;0;0;0;148000;99.999;1.001;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TradeType;35000;9000;0;0;0;0;35000;99.997;1.0;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Account;271000;98000;0;0;3;1000000;1271000;21.322;1.002;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#BatchDate;602000;277000;0;0;6;1000000;1602000;37.578;1.004;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Customer;262000;110000;0;0;3;1000000;1262000;20.761;1.002;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#DailyMarket;5229148000;3087088000;0;0;274049;2214510000000;2219739148000;0.236;32.459;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#FINWIRE;575109000;333576000;0;0;21521;95125000000;95700109000;0.601;4.46;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#TradeSource;42530192000;17537760000;310;0;2256781;4890526000000;4933056192000;0.862;256.867;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.scheduler.UpdateScheduler#WatchHistory;2063649000;1130516000;0;0;100474;475136000000;477199649000;0.432;13.415;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#0;337878000;335394000;0;0;58;60000000;397878000;84.92;3.033;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#1;327030000;324689000;0;0;55;62000000;389030000;84.063;2.967;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#2;332082000;329743000;0;0;61;57000000;389082000;85.35;2.998;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#3;336315000;333279000;0;0;54;57000000;393315000;85.508;3.023;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#4;329456000;326336000;0;0;49;39000000;368456000;89.415;2.982;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#5;329995000;327903000;0;0;54;68000000;397995000;82.914;2.985;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#6;328510000;326321000;0;0;51;55000000;383510000;85.659;2.976;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#7;332578000;329825000;0;0;58;50000000;382578000;86.931;3.001;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#0;366915000;361812000;0;0;56;31000000;397915000;92.209;3.207;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#1;389317000;382821000;0;0;51;25000000;414317000;93.966;3.342;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#2;400305000;394413000;3;0;50;23000000;423305000;94.567;3.408;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#3;372094000;367002000;1;0;52;32000000;404094000;92.081;3.239;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#4;380504000;374759000;1;0;60;55000000;435504000;87.371;3.289;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#5;383940000;377983000;0;0;55;38000000;421940000;90.994;3.31;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#6;371320000;365235000;2;1000000;53;37000000;409320000;90.716;3.234;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.RowWorker#worker#7;374251000;368983000;1;0;57;49000000;423251000;88.423;3.252;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#0;11938134000;11742824000;0;0;14044;2133000000;14071134000;84.841;72.821;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#1;11744532000;11548535000;1;0;13466;2281000000;14025532000;83.737;71.657;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#2;11602047000;11395289000;4;3000000;12291;2386000000;13991047000;82.925;70.799;
1669157408826;1;1;tpc-di;24000.0;8;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#3;11623424000;11417592000;1;0;12459;2317000000;13940424000;83.379;70.928;
